fecha;departamento;modalidad;fallecidos;heridos
20200209;CUSCO;CHOQUE;0;0
20200209;CAJAMARCA;DESPISTE;0;1
20200209;AREQUIPA;CHOQUE;0;1
20200209;LIMA;DESPISTE;0;1
20200209;LIMA;CHOQUE;1;0
20200209;AREQUIPA;CHOQUE;0;4
20200209;MOQUEGUA;DESPISTE;0;2
20200209;CAJAMARCA;CHOQUE;0;2
20200209;AYACUCHO;DESPISTE;0;0
20200209;LIMA;CHOQUE;0;2
20200209;ICA;ESPECIAL;0;0
20200209;AMAZONAS;DESPISTE;0;8
20200209;AMAZONAS;DESPISTE;0;1
20200209;MADRE DE DIOS;CHOQUE;0;1
20200209;HUANUCO;CHOQUE;0;1
20200209;ANCASH;DESPISTE;1;1
20200209;LAMBAYEQUE;CHOQUE;0;0
20200209;CUSCO;VOLCADURA;0;1
20200210;CAJAMARCA;DESPISTE;0;0
20200210;AREQUIPA;CHOQUE;0;0
20200210;LIMA;CHOQUE;1;16
20200210;LIMA;ATROPELLO;0;1
20200210;LIMA;DESPISTE;0;1
20200210;LIMA;DESPISTE;0;3
20200210;LIMA;CHOQUE;0;3
20200210;HUANCAVELICA;DESPISTE;1;3
20200210;HUANCAVELICA;DESPISTE;1;3
20200210;AREQUIPA;DESPISTE;0;3
20200210;PUNO;DESPISTE;1;2
20200210;SAN MARTIN;DESPISTE;0;3
20200210;CAJAMARCA;DESPISTE;1;2
20200210;AREQUIPA;CHOQUE;0;2
20200210;APURIMAC;DESPISTE;0;2
20200210;APURIMAC;CHOQUE;0;0
20200211;LIMA;CHOQUE;0;0
20200211;AREQUIPA;DESPISTE;0;0
20200211;LIMA;CHOQUE;0;1
20200211;AREQUIPA;CHOQUE;0;2
20200211;LIMA;CHOQUE;0;3
20200211;ICA;CHOQUE;0;4
20200211;ANCASH;DESPISTE;0;0
20200211;SAN MARTIN;CHOQUE;0;2
20200211;LAMBAYEQUE;CHOQUE;0;1
20200211;PUNO;CHOQUE;0;1
20200212;CAJAMARCA;DESPISTE;0;2
20200212;TACNA;DESPISTE;0;0
20200212;AREQUIPA;DESPISTE;0;N.I.
20200212;JUNIN;DESPISTE;0;3
20200212;ICA;DESPISTE;0;1
20200212;PUNO;DESPISTE;0;0
20200212;ICA;DESPISTE;0;2
20200212;PUNO;DESPISTE;0;0
20200212;AREQUIPA;DESPISTE;0;0
20200212;CUSCO;CHOQUE;0;0
20200212;CUSCO;DESPISTE;0;1
20200212;CUSCO;VOLCADURA;0;3
20200213;CUSCO;ATROPELLO;1;0
20200213;JUNIN;DESPISTE;0;1
20200213;UCAYALI;CHOQUE;0;0
20200213;CAJAMARCA;CHOQUE;0;10
20200213;PIURA;DESPISTE;0;0
20200213;ANCASH;CHOQUE;0;2
20200213;LIMA;CHOQUE;0;0
20200213;LIMA;ATROPELLO;1;0
20200213;JUNIN;CHOQUE;3;3
20200213;MOQUEGUA;DESPISTE;0;1
20200213;APURIMAC;CHOQUE;0;1
20200213;ICA;CHOQUE;0;1
20200213;ANCASH;DESPISTE;0;1
20200213;ICA;DESPISTE;1;3
20200213;LAMBAYEQUE;CHOQUE;0;1
20200213;PIURA;CHOQUE;0;1
20200214;ICA;DESPISTE;0;N.I.
20200214;LIMA;DESPISTE;0;0
20200214;CAJAMARCA;DESPISTE;0;0
20200214;ANCASH;CHOQUE;0;9
20200214;LIMA;CHOQUE;0;4
20200214;ANCASH;DESPISTE;0;1
20200214;LIMA;ATROPELLO;1;0
20200214;LIMA;DESPISTE;0;0
20200214;AMAZONAS;ATROPELLO;0;1
20200214;LIMA;CHOQUE;0;3
20200214;ANCASH;DESPISTE;0;0
20200214;LIMA;CHOQUE;0;0
20200214;JUNIN;CHOQUE;0;0
20200214;HUANCAVELICA;DESPISTE;0;1
20200214;JUNIN;ATROPELLO;0;1
20200214;ICA;CHOQUE;0;0
20200214;ANCASH;CHOQUE;0;2
20200214;APURIMAC;ATROPELLO;0;1
20200214;AREQUIPA;CHOQUE;0;0
20200214;AREQUIPA;CHOQUE;0;1
20200214;PIURA;CHOQUE;0;1
20200214;CUSCO;CHOQUE;0;6
20200214;MOQUEGUA;CHOQUE;0;0
20200215;MOQUEGUA;DESPISTE;0;0
20200215;LIMA;ATROPELLO;0;1
20200215;LIMA;DESPISTE;1;1
20200215;LIMA;CHOQUE;0;0
20200215;CAJAMARCA;DESPISTE;0;1
20200215;LIMA;CHOQUE;0;N.I.
20200215;PIURA;DESPISTE;6;42
20200215;ANCASH;DESPISTE;0;4
20200215;ICA;DESPISTE;0;15
20200215;CUSCO;DESPISTE;0;1
20200215;ANCASH;DESPISTE;0;1
20200215;AYACUCHO;DESPISTE;0;1
20200215;AYACUCHO;CHOQUE;0;2
20200215;LA LIBERTAD;CHOQUE;1;9
20200215;LA LIBERTAD;ESPECIAL;0;1
20200216;LIMA;CHOQUE;1;0
20200216;LORETO;DESPISTE;0;2
20200216;AREQUIPA;DESPISTE;0;0
20200216;LAMBAYEQUE;DESPISTE;2;3
20200216;LIMA;CHOQUE;0;1
20200216;AREQUIPA;DESPISTE;0;1
20200216;HUANCAVELICA;DESPISTE;0;1
20200216;LIMA;DESPISTE;0;0
20200216;HUANCAVELICA;CHOQUE;0;2
20200216;LIMA;DESPISTE;0;8
20200216;LIMA;CHOQUE;0;2
20200216;LIMA;ATROPELLO;0;1
20200216;HUANUCO;DESPISTE;0;2
20200216;HUANCAVELICA;CHOQUE;0;0
20200216;ICA;CHOQUE;0;1
20200216;MADRE DE DIOS;DESPISTE;0;0
20200216;ICA;DESPISTE;0;1
20200216;ICA;CHOQUE;0;1
20200216;ANCASH;ATROPELLO;1;0
20200216;ANCASH;CHOQUE;0;1
20200216;LA LIBERTAD;DESPISTE;0;4
20200216;SAN MARTIN;ATROPELLO;1;0
20200216;LAMBAYEQUE;CHOQUE;0;6
20200216;PUNO;CHOQUE;0;1
20200216;PUNO;DESPISTE;0;2
20200217;AMAZONAS;CHOQUE;0;9
20200217;TACNA;ATROPELLO;1;0
20200217;LIMA;CHOQUE;0;0
20200217;AREQUIPA;CHOQUE;0;0
20200217;LIMA;DESPISTE;0;0
20200217;JUNIN;DESPISTE;0;0
20200217;PUNO;CHOQUE;0;0
20200217;JUNIN;DESPISTE;0;5
20200217;ANCASH;CHOQUE;0;2
20200217;MOQUEGUA;CHOQUE;0;6
20200217;JUNIN;DESPISTE;0;0
20200217;PUNO;DESPISTE;0;4
20200217;ANCASH;DESPISTE;0;0
20200217;AREQUIPA;DESPISTE;0;1
20200217;AREQUIPA;CHOQUE;1;4
20200217;PUNO;CHOQUE;0;4
20200218;ANCASH;CHOQUE;0;0
20200218;LIMA;DESPISTE;0;1
20200218;CUSCO;DESPISTE;0;4
20200218;LIMA;CHOQUE;0;0
20200218;AREQUIPA;DESPISTE;0;1
20200218;AREQUIPA;CHOQUE;0;3
20200219;AYACUCHO;CHOQUE;0;0
20200219;TACNA;DESPISTE;0;1
20200219;LAMBAYEQUE;DESPISTE;0;4
20200219;ANCASH;DESPISTE;0;0
20200219;LIMA;CHOQUE;0;2
20200219;HUANCAVELICA;DESPISTE;0;3
20200219;AMAZONAS;CHOQUE;0;4
20200219;JUNIN;CHOQUE;0;11
20200219;MADRE DE DIOS;DESPISTE;1;1
20200219;ANCASH;DESPISTE;0;1
20200219;ANCASH;CHOQUE;0;2
20200219;AREQUIPA;CHOQUE;0;2
20200219;AREQUIPA;CHOQUE;0;1
20200220;AREQUIPA;DESPISTE;0;0
20200220;AREQUIPA;DESPISTE;0;3
20200220;AREQUIPA;DESPISTE;0;0
20200220;CAJAMARCA;CHOQUE;0;5
20200220;CUSCO;DESPISTE;0;0
20200220;LIMA;CHOQUE;0;1
20200220;CAJAMARCA;DESPISTE;0;2
20200220;LIMA;CHOQUE;0;0
20200220;LIMA;ATROPELLO;1;0
20200220;ANCASH;DESPISTE;0;4
20200220;SAN MARTIN;DESPISTE;0;0
20200220;AREQUIPA;DESPISTE;0;0
20200220;AREQUIPA;DESPISTE;0;0
20200220;CUSCO;CHOQUE;0;3
20200221;AREQUIPA;CHOQUE;0;0
20200221;LIMA;DESPISTE;0;0
20200221;LAMBAYEQUE;DESPISTE;0;1
20200221;JUNIN;CHOQUE;0;0
20200221;AREQUIPA;CHOQUE;0;0
20200221;JUNIN;CHOQUE;0;1
20200221;ICA;DESPISTE;2;1
20200221;CAJAMARCA;CHOQUE;0;4
20200221;AREQUIPA;CHOQUE;0;1
20200221;CAJAMARCA;CHOQUE;0;7
20200221;CAJAMARCA;DESPISTE;0;2
20200221;ANCASH;DESPISTE;1;2
20200221;SAN MARTIN;DESPISTE;0;2
20200221;AREQUIPA;DESPISTE;0;0
20200221;PIURA;DESPISTE;0;0
20200222;PUNO;DESPISTE;0;1
20200222;LIMA;DESPISTE;0;0
20200222;CAJAMARCA;CHOQUE;0;3
20200222;ANCASH;DESPISTE;0;1
20200222;JUNIN;CHOQUE;0;8
20200222;CAJAMARCA;CHOQUE;0;9
20200222;LAMBAYEQUE;CHOQUE;1;3
20200222;CAJAMARCA;DESPISTE;0;4
20200222;JUNIN;ATROPELLO;1;1
20200222;JUNIN;CHOQUE;0;0
20200222;CUSCO;DESPISTE;0;2
20200222;JUNIN;CHOQUE;0;1
20200222;AREQUIPA;CHOQUE;0;2
20200222;LIMA;CHOQUE;0;0
20200222;LIMA;ESPECIAL;0;0
20200222;PUNO;DESPISTE;0;0
20200222;JUNIN;CHOQUE;2;9
20200222;JUNIN;DESPISTE;0;0
20200222;ANCASH;DESPISTE;0;3
20200222;ICA;DESPISTE;0;1
20200222;AMAZONAS;DESPISTE;1;4
20200222;SAN MARTIN;CHOQUE;0;6
20200222;ANCASH;DESPISTE;0;0
20200222;SAN MARTIN;DESPISTE;0;1
20200222;PUNO;DESPISTE;0;2
20200223;ICA;DESPISTE;0;8
20200223;CUSCO;DESPISTE;0;1
20200223;SAN MARTIN;ATROPELLO;1;0
20200223;CAJAMARCA;CHOQUE;0;0
20200223;LIMA;DESPISTE;0;2
20200223;JUNIN;DESPISTE;0;0
20200223;CUSCO;DESPISTE;0;1
20200223;AREQUIPA;DESPISTE;0;0
20200223;MOQUEGUA;CHOQUE;0;2
20200223;JUNIN;CHOQUE;0;3
20200223;LIMA;DESPISTE;0;3
20200223;AREQUIPA;DESPISTE;0;0
20200223;LIMA;DESPISTE;0;2
20200223;JUNIN;DESPISTE;0;3
20200223;AREQUIPA;CHOQUE;0;1
20200223;ICA;DESPISTE;2;0
20200223;SAN MARTIN;CHOQUE;0;1
20200223;ICA;CHOQUE;0;2
20200223;LIMA;DESPISTE;0;2
20200223;LA LIBERTAD;CHOQUE;0;0
20200223;SAN MARTIN;DESPISTE;0;1
20200223;ANCASH;CHOQUE;0;1
20200223;AREQUIPA;CHOQUE;0;1
20200223;PUNO;DESPISTE;0;1
20200223;PUNO;CHOQUE;0;2
20200223;PUNO;CHOQUE;2;20
20200224;APURIMAC;ATROPELLO;1;0
20200224;AMAZONAS;CHOQUE;0;2
20200224;AREQUIPA;CHOQUE;9;71
20200224;CAJAMARCA;ATROPELLO;0;0
20200224;TACNA;DESPISTE;0;0
20200224;LIMA;DESPISTE;0;0
20200224;HUANUCO;DESPISTE;0;0
20200224;JUNIN;CHOQUE;0;3
20200224;JUNIN;CHOQUE;1;0
20200224;PUNO;DESPISTE;0;11
20200224;JUNIN;CHOQUE;0;0
20200224;CAJAMARCA;DESPISTE;0;4
20200224;PIURA;DESPISTE;0;0
20200224;PUNO;DESPISTE;0;0
20200224;HUANUCO;N.I.;0;3
20200225;JUNIN;DESPISTE;0;0
20200225;LIMA;DESPISTE;0;2
20200225;LIMA;DESPISTE;0;0
20200225;PIURA;DESPISTE;1;1
20200225;LIMA;CHOQUE;0;2
20200225;HUANCAVELICA;DESPISTE;0;5
20200225;JUNIN;DESPISTE;0;0
20200225;JUNIN;DESPISTE;0;0
20200225;HUANCAVELICA;CHOQUE;0;2
20200225;ICA;DESPISTE;0;1
20200225;UCAYALI;DESPISTE;0;0
20200225;AREQUIPA;CHOQUE;2;2
20200225;MOQUEGUA;DESPISTE;0;2
20200225;MOQUEGUA;CHOQUE;0;0
20200225;PUNO;DESPISTE;0;0
20200225;PUNO;ATROPELLO;1;0
20200226;LA LIBERTAD;CHOQUE;0;12
20200226;AREQUIPA;DESPISTE;0;2
20200226;AREQUIPA;CHOQUE;0;0
20200226;PIURA;CHOQUE;0;6
20200226;MOQUEGUA;DESPISTE;0;2
20200226;HUANUCO;CHOQUE;0;5
20200226;MADRE DE DIOS;CHOQUE;0;0
20200226;LIMA;DESPISTE;0;0
20200226;JUNIN;DESPISTE;0;5
20200226;LIMA;DESPISTE;0;0
20200226;LIMA;DESPISTE;0;3
20200226;ANCASH;DESPISTE;0;0
20200226;CUSCO;CHOQUE;0;3
20200226;LIMA;CHOQUE;0;0
20200226;AMAZONAS;DESPISTE;0;0
20200226;AYACUCHO;CHOQUE;0;1
20200226;SAN MARTIN;CHOQUE;0;0
20200226;LAMBAYEQUE;CHOQUE;0;3
20200226;LA LIBERTAD;CHOQUE;0;0
20200226;LA LIBERTAD;ATROPELLO;1;0
20200226;AREQUIPA;CHOQUE;0;11
20200227;LORETO;CHOQUE;0;3
20200227;ANCASH;CHOQUE;0;1
20200227;LA LIBERTAD;DESPISTE;0;0
20200227;CAJAMARCA;CHOQUE;0;2
20200227;LIMA;CHOQUE;0;3
20200227;JUNIN;DESPISTE;0;0
20200227;AREQUIPA;DESPISTE;0;2
20200227;JUNIN;CHOQUE;0;1
20200227;CAJAMARCA;DESPISTE;0;1
20200227;AYACUCHO;CHOQUE;0;1
20200227;ICA;CHOQUE;0;3
20200227;APURIMAC;CHOQUE;1;1
20200227;LAMBAYEQUE;CHOQUE;0;2
20200228;CUSCO;DESPISTE;0;2
20200228;LIMA;CHOQUE;0;1
20200228;LAMBAYEQUE;DESPISTE;3;15
20200228;CAJAMARCA;CHOQUE;0;6
20200228;PUNO;CHOQUE;0;0
20200228;LIMA;CHOQUE;0;0
20200228;AREQUIPA;DESPISTE;0;2
20200228;JUNIN;DESPISTE;0;0
20200228;JUNIN;CHOQUE;0;0
20200228;ICA;CHOQUE;0;0
20200228;HUANCAVELICA;DESPISTE;0;0
20200228;PUNO;DESPISTE;0;6
20200228;LIMA;CHOQUE;0;0
20200228;ANCASH;DESPISTE;0;1
20200228;APURIMAC;DESPISTE;0;1
20200228;ANCASH;CHOQUE;0;2
20200228;ANCASH;DESPISTE;1;3
20200228;LA LIBERTAD;CHOQUE;0;2
20200228;PUNO;CHOQUE;1;0
20200229;PUNO;CHOQUE;0;5
20200229;LIMA;ATROPELLO;0;1
20200229;LIMA;CHOQUE;0;0
20200229;LIMA;CHOQUE;0;0
20200229;AREQUIPA;DESPISTE;0;0
20200229;LIMA;DESPISTE;0;2
20200229;PIURA;CHOQUE;0;2
20200229;ANCASH;DESPISTE;0;2
20200229;LIMA;DESPISTE;0;2
20200229;LIMA;CHOQUE;0;1
20200229;JUNIN;ATROPELLO;1;0
20200229;AYACUCHO;CHOQUE;1;2
20200229;LIMA;ESPECIAL;0;0
20200229;JUNIN;CHOQUE;0;2
20200229;LIMA;DESPISTE;0;1
20200229;CAJAMARCA;CHOQUE;0;0
20200229;JUNIN;ATROPELLO;1;0
20200229;HUANUCO;CHOQUE;0;2
20200229;LIMA;DESPISTE;4;1
20200229;ANCASH;DESPISTE;0;0
20200229;AREQUIPA;DESPISTE;0;8
20200301;PUNO;DESPISTE;0;0
20200301;LIMA;ATROPELLO;0;1
20200301;LIMA;DESPISTE;0;0
20200301;CUSCO;VOLCADURA;0;0
20200301;LIMA;CHOQUE;0;0
20200301;JUNIN;CHOQUE;0;0
20200301;HUANCAVELICA;DESPISTE;5;4
20200301;CUSCO;CHOQUE;0;0
20200301;LIMA;CHOQUE;0;0
20200301;ANCASH;DESPISTE;0;0
20200301;ANCASH;CHOQUE;0;7
20200301;CAJAMARCA;DESPISTE;0;0
20200301;HUANUCO;DESPISTE;0;0
20200301;HUANUCO;DESPISTE;0;2
20200301;JUNIN;CHOQUE;0;1
20200301;ANCASH;DESPISTE;0;4
20200301;TUMBES;ESPECIAL;0;0
20200301;TUMBES;DESPISTE;1;0
20200301;HUANUCO;CHOQUE;0;1
20200301;MADRE DE DIOS;CHOQUE;0;0
20200301;MADRE DE DIOS;CHOQUE;1;N.I.
20200301;LAMBAYEQUE;DESPISTE;4;30
20200301;AREQUIPA;DESPISTE;0;4
20200301;PUNO;CHOQUE;0;2
20200302;JUNIN;DESPISTE;0;2
20200302;LORETO;CHOQUE;0;2
20200302;PUNO;DESPISTE;1;N.I.
20200302;PIURA;CHOQUE;0;1
20200302;SAN MARTIN;DESPISTE;0;0
20200302;LIMA;DESPISTE;0;0
20200302;LIMA;CHOQUE;0;0
20200302;AREQUIPA;DESPISTE;N.I.;N.I.
20200302;AREQUIPA;CHOQUE;0;0
20200302;JUNIN;DESPISTE;0;0
20200302;LIMA;CHOQUE;0;0
20200302;LIMA;DESPISTE;0;1
20200302;HUANCAVELICA;DESPISTE;0;4
20200302;CAJAMARCA;DESPISTE;0;3
20200302;PASCO;DESPISTE;0;0
20200302;LIMA;DESPISTE;1;4
20200302;HUANUCO;CHOQUE;0;0
20200302;PUNO;CHOQUE;1;0
20200302;ICA;CHOQUE;0;4
20200302;PUNO;CHOQUE;0;1
20200302;PUNO;DESPISTE;0;0
20200303;LIMA;CHOQUE;0;0
20200303;CAJAMARCA;CHOQUE;0;4
20200303;JUNIN;DESPISTE;0;1
20200303;JUNIN;DESPISTE;0;0
20200303;CAJAMARCA;DESPISTE;1;2
20200303;LIMA;CHOQUE;0;0
20200303;CAJAMARCA;ESPECIAL;0;0
20200303;TACNA;CHOQUE;1;1
20200303;ICA;DESPISTE;0;0
20200303;LA LIBERTAD;CHOQUE;0;1
20200303;CUSCO;CHOQUE;0;11
20200304;AREQUIPA;DESPISTE;0;8
20200304;LIMA;DESPISTE;0;0
20200304;UCAYALI;CHOQUE;0;1
20200304;LAMBAYEQUE;DESPISTE;0;2
20200304;AREQUIPA;CHOQUE;0;0
20200304;LIMA;CHOQUE;0;0
20200304;JUNIN;CHOQUE;0;0
20200304;CUSCO;ESPECIAL;0;0
20200304;AREQUIPA;DESPISTE;0;3
20200304;AMAZONAS;DESPISTE;0;1
20200304;AREQUIPA;CHOQUE;0;0
20200304;LAMBAYEQUE;DESPISTE;0;2
20200304;CUSCO;CHOQUE;0;3
20200304;AREQUIPA;DESPISTE;N.I.;N.I.
20200305;HUANUCO;VOLCADURA;1;0
20200305;LIMA;ESPECIAL;0;0
20200305;PUNO;DESPISTE;0;0
20200305;LIMA;DESPISTE;0;0
20200305;JUNIN;CHOQUE;1;4
20200305;APURIMAC;CHOQUE;0;2
20200305;PIURA;CHOQUE;1;0
20200306;LIMA;CHOQUE;0;9
20200306;LIMA;CHOQUE;0;1
20200306;JUNIN;ATROPELLO;0;2
20200306;LIMA;DESPISTE;0;2
20200306;LIMA;CHOQUE;0;0
20200306;HUANCAVELICA;CHOQUE;0;0
20200306;TACNA;DESPISTE;0;0
20200306;APURIMAC;DESPISTE;0;1
20200306;JUNIN;DESPISTE;0;7
20200306;ANCASH;DESPISTE;0;1
20200306;MADRE DE DIOS;ATROPELLO;0;2
20200306;ANCASH;DESPISTE;0;0
20200306;AREQUIPA;DESPISTE;0;0
20200306;PIURA;CHOQUE;0;4
20200307;ICA;CHOQUE;0;2
20200307;CAJAMARCA;ATROPELLO;0;0
20200307;AMAZONAS;VOLCADURA;0;2
20200307;LIMA;CHOQUE;0;0
20200307;TACNA;DESPISTE;0;0
20200307;JUNIN;DESPISTE;0;0
20200307;LIMA;ATROPELLO;0;1
20200307;LAMBAYEQUE;CHOQUE;0;0
20200307;CUSCO;CHOQUE;0;0
20200307;PUNO;ESPECIAL;0;0
20200307;PIURA;DESPISTE;0;1
20200307;SAN MARTIN;DESPISTE;0;2
20200307;SAN MARTIN;CHOQUE;0;3
20200307;CUSCO;DESPISTE;0;1
20200307;AREQUIPA;CHOQUE;0;2
20200307;TACNA;CHOQUE;0;0
20200307;PUNO;CHOQUE;1;0
20200308;TACNA;ATROPELLO;1;0
20200308;ANCASH;CHOQUE;0;3
20200308;HUANUCO;ESPECIAL;0;3
20200308;JUNIN;CHOQUE;0;3
20200308;JUNIN;ATROPELLO;1;0
20200308;JUNIN;DESPISTE;0;0
20200308;LIMA;DESPISTE;0;1
20200308;LIMA;CHOQUE;0;1
20200308;LIMA;DESPISTE;0;4
20200308;JUNIN;CHOQUE;1;0
20200308;AMAZONAS;CHOQUE;0;1
20200308;LIMA;CHOQUE;0;3
20200308;AREQUIPA;DESPISTE;0;2
20200308;AMAZONAS;DESPISTE;0;0
20200308;AMAZONAS;DESPISTE;0;0
20200308;APURIMAC;DESPISTE;0;0
20200308;ICA;DESPISTE;0;1
20200308;LAMBAYEQUE;CHOQUE;0;4
20200309;LIMA;CHOQUE;0;0
20200309;SAN MARTIN;CHOQUE;0;2
20200309;PIURA;CHOQUE;0;1
20200309;LIMA;DESPISTE;0;1
20200309;ANCASH;CHOQUE;0;2
20200309;UCAYALI;CHOQUE;0;2
20200309;PIURA;DESPISTE;0;0
20200309;LIMA;DESPISTE;0;1
20200309;CAJAMARCA;CHOQUE;0;1
20200309;LIMA;DESPISTE;0;0
20200309;UCAYALI;CHOQUE;0;1
20200309;ICA;ATROPELLO;1;1
20200309;HUANUCO;DESPISTE;0;1
20200309;AYACUCHO;DESPISTE;0;0
20200309;ANCASH;ATROPELLO;1;0
20200309;SAN MARTIN;DESPISTE;2;3
20200309;LA LIBERTAD;CHOQUE;0;15
20200309;LAMBAYEQUE;CHOQUE;0;1
20200309;AREQUIPA;CHOQUE;1;1
20200310;JUNIN;DESPISTE;0;3
20200310;LIMA;CHOQUE;0;1
20200310;JUNIN;CHOQUE;0;4
20200310;LIMA;DESPISTE;0;3
20200310;PIURA;CHOQUE;0;1
20200310;LAMBAYEQUE;ATROPELLO;0;1
20200310;LAMBAYEQUE;CHOQUE;0;0
20200310;MOQUEGUA;DESPISTE;0;0
20200310;LIMA;ATROPELLO;0;1
20200310;HUANUCO;DESPISTE;0;0
20200310;APURIMAC;DESPISTE;0;0
20200310;AREQUIPA;DESPISTE;0;4
20200310;PIURA;CHOQUE;0;1
20200311;CAJAMARCA;DESPISTE;0;1
20200311;JUNIN;DESPISTE;0;10
20200311;PUNO;DESPISTE;0;3
20200311;CAJAMARCA;DESPISTE;0;0
20200311;JUNIN;CHOQUE;0;0
20200311;ANCASH;CHOQUE;0;1
20200311;LA LIBERTAD;DESPISTE;0;2
20200311;AREQUIPA;DESPISTE;0;0
20200311;LAMBAYEQUE;DESPISTE;0;6
20200311;TACNA;CHOQUE;0;1
20200312;CAJAMARCA;ATROPELLO;0;1
20200312;LORETO;CHOQUE;0;2
20200312;AYACUCHO;DESPISTE;4;11
20200312;JUNIN;DESPISTE;0;0
20200312;TACNA;DESPISTE;0;2
20200312;LIMA;CHOQUE;0;0
20200312;LAMBAYEQUE;DESPISTE;0;3
20200312;LIMA;CHOQUE;0;0
20200312;LIMA;DESPISTE;0;2
20200312;ANCASH;DESPISTE;0;3
20200312;PIURA;DESPISTE;0;2
20200312;AMAZONAS;CHOQUE;0;2
20200312;AMAZONAS;CHOQUE;0;3
20200312;ANCASH;ESPECIAL;0;0
20200312;ANCASH;CHOQUE;0;1
20200312;SAN MARTIN;DESPISTE;0;3
20200312;CUSCO;DESPISTE;0;2
20200313;LIMA;CHOQUE;1;0
20200313;AREQUIPA;CHOQUE;0;1
20200313;SAN MARTIN;DESPISTE;0;0
20200313;CUSCO;CHOQUE;0;4
20200313;JUNIN;CHOQUE;0;0
20200313;PUNO;ESPECIAL;1;0
20200313;ICA;DESPISTE;0;0
20200313;ANCASH;DESPISTE;0;1
20200313;AYACUCHO;CHOQUE;0;0
20200313;AREQUIPA;CHOQUE;0;0
20200313;CUSCO;DESPISTE;0;0
20200313;TACNA;CHOQUE;0;4
20200314;JUNIN;DESPISTE;0;0
20200314;LIMA;ESPECIAL;0;0
20200314;LIMA;ESPECIAL;0;1
20200314;JUNIN;CHOQUE;0;6
20200314;ANCASH;DESPISTE;0;0
20200314;JUNIN;DESPISTE;0;0
20200314;AREQUIPA;CHOQUE;0;0
20200314;CUSCO;CHOQUE;0;0
20200314;JUNIN;DESPISTE;0;0
20200314;AREQUIPA;DESPISTE;0;0
20200314;ICA;DESPISTE;0;6
20200314;PUNO;DESPISTE;0;0
20200314;ANCASH;DESPISTE;0;0
20200314;LA LIBERTAD;DESPISTE;0;2
20200314;AREQUIPA;CHOQUE;0;1
20200314;MOQUEGUA;DESPISTE;0;2
20200314;PUNO;ATROPELLO;0;1
20200314;PUNO;CHOQUE;0;1
20200314;PUNO;CHOQUE;0;2
20200315;LIMA;DESPISTE;1;1
20200315;TACNA;DESPISTE;0;0
20200315;LORETO;ATROPELLO;0;1
20200315;LAMBAYEQUE;DESPISTE;0;0
20200315;ICA;DESPISTE;0;0
20200315;LIMA;DESPISTE;0;1
20200315;LAMBAYEQUE;DESPISTE;0;0
20200315;JUNIN;DESPISTE;0;0
20200315;LIMA;DESPISTE;0;1
20200315;LIMA;CHOQUE;0;1
20200315;CUSCO;DESPISTE;0;7
20200315;ANCASH;DESPISTE;0;3
20200315;ICA;CHOQUE;0;3
20200315;SAN MARTIN;CHOQUE;2;1
20200315;APURIMAC;CHOQUE;0;2
20200315;AREQUIPA;CHOQUE;0;1
20200315;PUNO;DESPISTE;0;1
20200315;PUNO;DESPISTE;0;1
20200316;LIMA;DESPISTE;0;1
20200316;LAMBAYEQUE;DESPISTE;0;0
20200316;APURIMAC;CHOQUE;0;0
20200316;MOQUEGUA;DESPISTE;0;2
20200316;PUNO;DESPISTE;0;0
20200316;MADRE DE DIOS;CHOQUE;0;0
20200316;ANCASH;DESPISTE;0;1
20200316;MADRE DE DIOS;CHOQUE;0;0
20200316;HUANUCO;CHOQUE;0;2
20200316;AREQUIPA;CHOQUE;2;8
20200316;AREQUIPA;DESPISTE;0;0
20200316;CUSCO;CHOQUE;0;0
20200316;PUNO;CHOQUE;0;1
20200317;ANCASH;CHOQUE;0;2
20200317;LAMBAYEQUE;CHOQUE;0;0
20200317;ANCASH;DESPISTE;0;7
20200317;AREQUIPA;CHOQUE;0;0
20200317;ICA;DESPISTE;1;0
20200318;JUNIN;DESPISTE;0;0
20200318;AREQUIPA;DESPISTE;0;0
20200318;AYACUCHO;CHOQUE;0;2
20200318;AYACUCHO;DESPISTE;0;4
20200318;SAN MARTIN;DESPISTE;0;0
20200319;LIMA;DESPISTE;0;5
20200319;JUNIN;DESPISTE;0;0
20200320;TACNA;ESPECIAL;1;0
20200320;AREQUIPA;DESPISTE;0;0
20200320;PASCO;CHOQUE;0;0
20200320;LIMA;DESPISTE;0;1
20200320;PUNO;CHOQUE;1;0
20200321;ICA;CHOQUE;0;2
20200322;TACNA;DESPISTE;0;1
20200322;ANCASH;DESPISTE;0;1
20200322;HUANUCO;DESPISTE;0;0
20200323;CUSCO;DESPISTE;0;8
20200323;HUANCAVELICA;DESPISTE;0;0
20200323;LIMA;ATROPELLO;1;0
20200323;AREQUIPA;DESPISTE;0;1
20200324;LIMA;DESPISTE;0;0
20200324;LIMA;ESPECIAL;0;0
20200324;ANCASH;DESPISTE;0;0
20200324;AREQUIPA;DESPISTE;0;2
20200324;LA LIBERTAD;CHOQUE;0;3
20200325;LIMA;DESPISTE;0;0
20200326;LIMA;DESPISTE;0;2
20200326;LIMA;DESPISTE;0;0
20200326;LIMA;DESPISTE;0;1
20200326;CUSCO;DESPISTE;0;0
20200326;AREQUIPA;DESPISTE;0;2
20200326;PUNO;ESPECIAL;0;1
20200327;LORETO;DESPISTE;0;1
